# STATUS: PARTIAL -- regenerate after Round 1 completes. Coverage: 7 documents contributed at least one coded passage (899 passages from 917/1341 unit-question pairs attempted so far across all questions; latest Round 1 run at 67.3% of calls -- see coding/round1/run_meta.json). This file contains ALL successful records to date, but is NOT corpus-wide; re-run scripts/12_nvivo_export.py once Round 1 completes.
doc_id,unit_id,question,sub_answer,verbatim_quote,quote_verified,model,run_id
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,ACTANTS,actant=Barriers to AI infrastructure planning; role=obstacle; threat_type=n/a,removing barriers to AI infrastructure planning,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=The state's power is naturally at the service of business — making the UK 'the best place for business', including guaranteeing firms access to public resources like data and energy, is treated as an unquestioned function of government.",This team will use the heft of the state to make the UK the best place for business. This could include guaranteeing firms access to data and energy.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=AI's arrival and adoption are presented as inevitable and settled fact, removing the question of whether to adopt from democratic debate and leaving only the urgency of implementation.","AI is no longer an if, or even a when; it is here, and it is urgent.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=Close public-private partnership is naturalised as the proper centre of the government's agenda, with industry collaboration assumed to automatically deliver benefits to every citizen, community and business.","By putting close industry collaboration and public-private partnership at the heart of the government’s agenda, every citizen, community and business in every region of the UK will have the opportunity to realise the benefits of AI , and thrive and grow.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=Government's role is to accelerate and keep pace with technological change driven by industry, positioning the state as facilitator rather than steerer or questioner of that change.",Governments can and should move at a faster pace to help realise the benefits of rapid technological change,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=Economic growth is equated without argument with public benefit — jobs, improved communities and money in pockets — making growth the natural, uncontested measure of the good the plan serves.","That means local jobs, improved communities, and a growing economy – all of which puts more money in people’s pockets.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=Centralised executive direction, with the Prime Minister personally tasking Cabinet to make AI adoption a top priority across all Departments, is presented as a normal and unremarkable exercise of power.","The Prime Minister has personally written to his entire Cabinet, tasking them with driving AI adoption and growth in their sectors, and making that a top priority for their Departments.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=Public sector settings are treated as a natural testing ground in which AI ideas are piloted and then scaled, presuming the public sector's availability for experimentation.","It will scan for new ideas, pilot them in public sector settings, then scale them as far as they can go.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,NATURALISED_ORDER,"order=A fixed division of labour is naturalised in which AI absorbs routine 'drudgery' while humans retain the high-value work requiring 'the human touch', presented as an obvious and benign arrangement.","AI can help take care of drudgery in the public sector, freeing people up to focus on high-value tasks that require the human touch.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=pasiva_sin_agente; agent_if_named=None,The first ever AI Growth Zones will be set up.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=pasiva_sin_agente; agent_if_named=None,A new digital centre of government is being set up within DSIT.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=pasiva_sin_agente; agent_if_named=None,A new team will be set up to keep us at the forefront of emerging technology.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=pasiva_sin_agente; agent_if_named=None,More will be announced in the Summer,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=pasiva_sin_agente; agent_if_named=None,how AI is used in the public sector,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=agente_explicito; agent_if_named=The Prime Minister,"The Prime Minister has personally written to his entire Cabinet, tasking them with driving AI adoption and growth in their sectors, and making that a top priority for their Departments.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=agente_explicito; agent_if_named=This team,This team will use the heft of the state to make the UK the best place for business.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=agente_explicito; agent_if_named=It (the new digital centre of government),"It will scan for new ideas, pilot them in public sector settings, then scale them as far as they can go.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=nominalizacion; agent_if_named=None,boosting adoption across public and private sectors,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=nominalizacion; agent_if_named=None,Driving adoption across all sectors in the UK.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,AGENCY,form=nominalizacion; agent_if_named=None,the rapid build-out of data centres,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=will,"The plan has 3 main pillars that will lay the foundations for AI to grow, boost adoption in existing private and public sectors, and keep the UK ahead of the pack internationally.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=will,The first ever AI Growth Zones will be set up.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=will,"More will be announced in the Summer, with a particular focus on de-industrialised areas of the country with access to power and strong support from local government.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=will,This will revolutionise how AI is used in the public sector to improve citizens lives and make government more efficient.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=will,"It will scan for new ideas, pilot them in public sector settings, then scale them as far as they can go.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=will,A new team will be set up to keep us at the forefront of emerging technology.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=could,This could include guaranteeing firms access to data and energy.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=will,"Taken together, this package will set us on course to full embrace the potential of AI – making it work for Britain.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=could,the UK could ultimately see productivity gains of up to 1.5% annually,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=could,"if fully realised, these gains could be worth up to an average £47 billion to the UK each year over a decade",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=epistemica; marker=expected,"is expected to support over 10,000 local construction jobs over the next decade, and create over 1,500 operational roles at its data centres",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=deontica; marker=commitment,Our ten-year compute plan also includes a commitment to rapidly develop and implement a long-term compute strategy,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=deontica; marker=should,Governments can and should move at a faster pace to help realise the benefits of rapid technological change,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=deontica; marker=need to,Companies and consumers also need to be confident that AI innovation is safe and secure.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=deontica; marker=has to,This has to be the government’s priority.,True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI,2025-01-12_PRGOV_PMO_BlueprintTurbochargeAI::s01,MODALITY,modality=deontica; marker=must,"We must be relentless in its delivery, and its delivery must be urgent.",True,kimi-k3:cloud,f5200b28-2eba-4543-8260-ed96d950b40a
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=working people; noun_used=working people,It is our responsibility to harness it and make it work for working people.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=frontline staff in public services; noun_used=frontline staff,"Indeed, right across our public services, it offers frontline staff the precious gift of time.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=doctors; noun_used=doctors,AI -powered scans can help doctors detect disease earlier.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=teachers; noun_used=teachers,It allows teachers to personalise their lessons to their children’s needs.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=children (pupils); noun_used=their children’s needs,It allows teachers to personalise their lessons to their children’s needs.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=small businesses; noun_used=small businesses,"It can support small businesses with their record-keeping, spot potholes more quickly, and help speed up planning applications.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=the NHS; noun_used=our NHS,"It is already here, materially changing lives – preventing illness in our NHS, creating exciting new companies in our economy, pushing the boundaries of scientific discovery in our universities.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=the NHS; noun_used=NHS,AI can cut NHS waiting lists by scheduling better appointments.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=the economy; noun_used=our economy,creating exciting new companies in our economy,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=universities; noun_used=our universities,pushing the boundaries of scientific discovery in our universities,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=Britain / the country; noun_used=Britain,"And it is our responsibility to make sure that Britain maintains its position as a world leader in AI , even as the competition increases.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,BENEFICIARY,beneficiary=Britain / the country; noun_used=Britain,"This is a unique chance to boost growth, raise living standards, transform public services, create the companies of the future in Britain and deliver our Plan for Change.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,"mechanism=efficiency; how_it_works=AI optimises appointment scheduling, thereby reducing NHS waiting lists.",AI can cut NHS waiting lists by scheduling better appointments.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,mechanism=personalisation; how_it_works=AI enables teachers to tailor lessons to the individual needs of each child.,It allows teachers to personalise their lessons to their children’s needs.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,"mechanism=time-saving / workload reduction; how_it_works=AI takes over administrative tasks, freeing frontline public service staff to spend time on face-to-face, human aspects of their work.",it offers frontline staff the precious gift of time,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,mechanism=speed / faster service delivery; how_it_works=AI accelerates routine government processes such as infrastructure maintenance and planning approvals.,"spot potholes more quickly, and help speed up planning applications",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,mechanism=earlier detection / better decisions; how_it_works=AI-powered scans improve diagnostic accuracy so doctors can identify disease at an earlier stage.,AI -powered scans can help doctors detect disease earlier.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,mechanism=prevention; how_it_works=AI acts upstream to stop illness occurring rather than only treating it after the fact.,preventing illness in our NHS,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,"mechanism=economic growth; how_it_works=Harnessing AI is framed as a driver of national prosperity, new company creation and higher living standards.","boost growth, raise living standards, transform public services, create the companies of the future in Britain",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,MECHANISM,"mechanism=scientific discovery / innovation; how_it_works=AI expands research capacity in universities, extending the frontiers of knowledge.",pushing the boundaries of scientific discovery in our universities,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,SAFEGUARD,safeguard=AI safety infrastructure; binding=unclear,We have established a world-leading infrastructure for AI safety.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,SAFEGUARD,safeguard=Values and rule of law as guiding framework; binding=unclear,"And our values of democracy, open commerce and the rule of law are suited to the test of the times – crucial for the free exchange of ideas needed to maximise AI ’s potential.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,SAFEGUARD,"safeguard=Preserving human, face-to-face aspects of public service work; binding=unclear","A chance to reconnect with the human, face-to-face aspects of their job, which I know is something that attracts so many people to public service in the first place.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,RESPONSIBILITY,"responsible=The government (""our""/""we""); for_what=Harnessing AI and making it work for working people",It is our responsibility to harness it and make it work for working people.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,RESPONSIBILITY,"responsible=The government (""our""); for_what=Ensuring Britain maintains its position as a world leader in AI","And it is our responsibility to make sure that Britain maintains its position as a world leader in AI , even as the competition increases.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,RESPONSIBILITY,responsible=Matt Clifford CBE; for_what=Developing the plan (commissioned by the government),"Within days of our election, we commissioned Matt Clifford CBE to develop this plan.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,RESPONSIBILITY,"responsible=The Prime Minister (""I""); for_what=Endorsing the plan and taking the recommendations forward","Today, I am happy to endorse it and take the recommendations forward.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,PROJECTED_FUTURE,future=AI will turbocharge every mission in the government's Plan for Change.; temporal_marker=will,It will turbocharge every mission in this government’s Plan for Change .,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,PROJECTED_FUTURE,"future=In the coming years, barely any aspect of society will remain untouched by AI-driven change.; temporal_marker=in the coming years","in the coming years, there is barely an aspect of our society that will remain untouched by this force of change.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,PROJECTED_FUTURE,future=Britain will be an AI superpower that makes AI breakthroughs and exports them rather than importing them.; temporal_marker=will,This Action Plan sets out how Britain will be the former – a plan to make our country an AI superpower.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,PROJECTED_FUTURE,"future=AI offers a unique chance to boost growth, raise living standards, transform public services, and create the companies of the future in Britain.; temporal_marker=none","This is a unique chance to boost growth, raise living standards, transform public services, create the companies of the future in Britain and deliver our Plan for Change.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,PROJECTED_FUTURE,"future=Across public services, AI will free frontline staff's time so they can reconnect with the human, face-to-face aspects of their jobs.; temporal_marker=none","right across our public services, it offers frontline staff the precious gift of time.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,PROJECTED_FUTURE,future=Britain maintains its position as a world leader in AI amid increasing competition.; temporal_marker=none,"make sure that Britain maintains its position as a world leader in AI , even as the competition increases.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,ACTANTS,actant=Artificial Intelligence; role=hero; threat_type=n/a,Artificial Intelligence is the defining opportunity of our generation.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,ACTANTS,actant=Britain (as AI nation/superpower); role=hero; threat_type=n/a,"This is the nation of Babbage, Turing and Lovelace – driving change is in our DNA .",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,ACTANTS,actant=The government (as active harnesser of AI); role=hero; threat_type=n/a,It is our responsibility to harness it and make it work for working people.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,ACTANTS,actant=Competing countries (AI breakthrough exporters); role=threat; threat_type=rezago_geopolitico,Some countries are going to make AI breakthroughs and export them to the world. Other countries will be left to buy those breakthroughs by importing them.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,ACTANTS,actant=The accelerating international AI race; role=threat; threat_type=rezago_geopolitico,"Nonetheless, this race is speeding up and we must continue to move fast.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,ACTANTS,actant=Passive inaction / waiting for change; role=obstacle; threat_type=otro,But this government will not sit back passively and wait for change to come.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,NATURALISED_ORDER,"order=A binary global hierarchy in which nations are either makers/exporters of AI or dependent buyers/importers is presented as the natural structure of world competition, with no third possibility.",Some countries are going to make AI breakthroughs and export them to the world. Other countries will be left to buy those breakthroughs by importing them.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,NATURALISED_ORDER,order=Britain's leadership in AI is naturalised as an inherited national trait rooted in history and character rather than something to be argued for or achieved.,"This is the nation of Babbage, Turing and Lovelace – driving change is in our DNA .",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,NATURALISED_ORDER,"order=AI's total permeation of society is treated as an inevitable, unstoppable force rather than a contested political or economic choice.",there is barely an aspect of our society that will remain untouched by this force of change,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,NATURALISED_ORDER,order=The government's role as the rightful active agent that must harness AI on behalf of 'working people' is asserted as a responsibility beyond question.,It is our responsibility to harness it and make it work for working people.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2025-01-13_STRAT_DSIT_AIActionPlanGovResponse,2025-01-13_STRAT_DSIT_AIActionPlanGovResponse::s01,NATURALISED_ORDER,"order=AI is naturalised as a benevolent benefactor to public services and their workers, giving rather than taking, with its desirability assumed.","right across our public services, it offers frontline staff the precious gift of time",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
